0.2	1.09832596953009	1.21361729493298	0.0141599178967553	1.09806696559607	1.21332747750001	3.14833077215381e-05	1.09806851794838	1.21332864440761	1.16728417987776e-09	1.09806956820753	1.21332941759599	7.62567247974902e-05	
0.41	1.18529034082052	1.41480624924756	0.0226277175740861	1.18493836746967	1.41435542425978	4.71618084056315e-05	1.18494056124438	1.41435718785495	1.55342735770464e-09	1.18494257173124	1.4143587227125	0.000113469871518508	
0.62	1.2637577089728	1.60592564730211	0.0281203983502261	1.26341424894818	1.60540057965988	5.58716805336086e-05	1.26341661920468	1.60540261833325	1.70630943005739e-09	1.26341955375628	1.60540492234381	0.00013387219493402	
0.830000000000001	1.33557836275542	1.78864484353296	0.0318998547005546	1.33531076766906	1.78810799722011	6.11119357320102e-05	1.33531305103174	1.78811011424382	1.77520908514951e-09	1.33531689714654	1.78811320502625	0.000146037021364565	
1.04	1.40202554662673	1.96419899854343	0.0346196016366458	1.40188130065419	1.96369770473063	6.44620336663458e-05	1.40188333591615	1.96369977161579	1.80944033497568e-09	1.4018880923837	1.9637036722007	0.000153764777111438	
1.25	1.46401776034511	2.13353413895168	0.0366468054128922	1.46403192560945	2.13310574266578	6.67084922984043e-05	1.46403360798079	2.13310767076382	1.82779006948414e-09	1.46403927923947	2.13311240702331	0.000158923264453675	
1.46	1.52224227903321	2.29739506862003	0.0382012324784403	1.5224417084985	2.29707001247019	6.8274063708296e-05	1.52244296648909	2.29707173766681	1.83826201110902e-09	1.52244955984543	2.29707733687219	0.000162506565841138	
1.67	1.57722859867779	2.45638147082548	0.0394212579753631	1.57763447508976	2.45618524216891	6.94003117346517e-05	1.57763525794452	2.45618671613749	1.8445351017199e-09	1.57764278212406	2.4561932061284	0.000165078396073797	
1.88	1.62939450713462	2.61098525469885	0.0403976987968765	1.63002395270957	2.61093966930653	7.02323623390675e-05	1.63002422316569	2.610940854263	1.84845690772269e-09	1.63003268752737	2.61094826296025	0.000166975396441388	
2.09	1.67907626476902	2.76161630318681	0.0411922570747537	1.679943405188	2.76174038258324	7.08611279966841e-05	1.67994313509243	2.76174124801092	1.85099348866945e-09	1.67995254919201	2.76174960312883	0.000168407444469989	
2.29999999999999	1.72654909842591	2.90862075678378	0.0418481007457244	1.72766579111844	2.90893134654009	7.13456145221584e-05	1.72766495866569	2.90893186707311	1.85268993961469e-09	1.7276753320106	2.90894119595079	0.000169510234116594	
2.50999999999999	1.77204154502818	3.05229432840117	0.0423962000267167	1.77341789268469	3.05280654551565	7.17253020834859e-05	1.77341648061431	3.05280669952981	1.85384849147974e-09	1.77342782252693	3.05281702903501	0.000170374272787752	
2.71999999999999	1.81574575324671	3.19289221310091	0.0428592642027586	1.8173904752631	3.19361977722865	7.20273131686858e-05	1.81738846964744	3.1936195458787	1.85467153104225e-09	1.81740078919137	3.19363090235652	0.00017106157980216	
2.92999999999998	1.85782504925075	3.33063660482169	0.0432542664617258	1.85974575644557	3.33159208850514	7.22707167148193e-05	1.85974314585281	3.33159145505175	1.85525530445872e-09	1.85975645179631	3.33160386430152	0.000171615668460935	
3.13999999999998	1.898419602504	3.46572249392035	0.0435941087475614	1.90062300429807	3.46691751503629	7.24691962727233e-05	1.90061977920082	3.46691646436594	1.85568706291774e-09	1.90063408000233	3.46692995163567	0.0001720677105069	
