0.2	0.985488328851923	0.597292232232191	0.000945686843713825	0.984808325194351	0.596881524670707	1.91723679078437e-07	0.984809185587242	0.596880836717551	7.20970148927667e-12	0.984810122366104	0.596880719415926	9.8731213983511e-07	
0.41	0.942348699977159	0.677410818270527	0.00186284750002073	0.941068724597304	0.676487997123898	2.4691297751004e-07	0.941069337221176	0.676486149929996	8.55089700908667e-12	0.941071583691101	0.676486193484343	1.18412095660454e-06	
0.62	0.87247886516872	0.738459728536074	0.00278450766419415	0.870589670280392	0.736865247005218	1.72070459779136e-07	0.870589068347045	0.736861567988826	5.45150166045635e-12	0.870593026816737	0.736862099601243	6.81539894246528e-07	
0.830000000000001	0.776755550739808	0.777749800289898	0.00374417353265155	0.774164174622268	0.775231322943196	4.02336774038689e-08	0.774161327927159	0.775224739536945	5.86157994634123e-12	0.774167469088893	0.775226188515383	7.60979732400346e-07	
1.04	0.655191239602355	0.791263338420029	0.00477921343867522	0.651706121857658	0.787404638789299	4.04408225917224e-07	0.651699734677043	0.787393238399918	4.23216086000939e-11	0.651708653914811	0.787396226420448	3.97651504044998e-06	
1.25	0.506966955124483	0.772614643312577	0.00593133888181025	0.50225845640206	0.766671195254732	8.98606493062007e-07	0.502246688981033	0.766651097272386	1.8357568586103e-10	0.502259208906883	0.76665662548158	1.15726511607296e-05	
1.46	0.330468435226207	0.710661118492462	0.00722888175880971	0.323998096918786	0.701107199997906	1.19710158837369e-06	0.323978217675561	0.701068941524829	9.73195998839374e-10	0.323995624579605	0.701078863939185	3.38129028596439e-05	
1.67	0.124087102738999	0.582674955772857	0.00859799861716731	0.115116710137952	0.565536101529428	6.42994228208834e-07	0.115086687723028	0.565447931423083	9.98113247215218e-09	0.115111548245534	0.565466588313859	0.00013620626027515	
1.88	-0.103220306441988	0.326261931486295	0.0156548574362275	-0.111614562601104	0.284327893330028	0.00025350430578222	-0.111563585088722	0.283973463547824	5.70333496213528e-07	-0.111519150970523	0.284022093482908	0.00161634813556866	
2.09	-0.0680955482878095	-0.216910230356849	1.60906115251359	0.0929587726726355	-0.206078902070904	0.022335593400531	0.0988453222908791	-0.200853988482667	0.000117174392351867	0.0970460810260462	-0.202030053757992	0.00419490213035957	
2.29999999999999	0.404453604378449	-0.446084959167819	1.70135055813172	0.499643913112349	-0.148255939119321	0.0203840562448685	0.502690726826686	-0.125016720887648	0.000120073362715429	0.501471562354185	-0.130714009918838	0.000215418656255613	
2.50999999999999	0.797915147854912	-0.53377636775041	1.68980631005899	0.734160338824333	-0.013744718946637	0.0203872668904054	0.7289003924401	0.0213135788567213	0.000120094011616783	0.729275019937251	0.0129865071369435	4.5619836057559e-05	
